id,company,positionName_x,description,salary,location,rating,reviewsCount,postedAt,externalApplyLink,url,All,JobID,positionName_y,KNN,TF-IDF,CV,Final
1336f2ba99b7aa51,Emerson,Data Science Engineer,"Responsibilities    Development of Data Analysis, Data Processing engines using Python   Development of REST API using Python   Development & Deployment of applications on AWS/Azure   Create / Implement Statistical Models, Neural Network Based Models for Supervised, Unsupervised Machine Learning. (Prediction, Classification, Clustering)   Ability to do POCs on new tech stack and to integrate the same in the applications on functional level   Ability to understand the business requirements, system architecture and process guidelines   Ability to code for multiple projects at a time   Ability to code for complex requirements under tight timelines   Ability to work with cross functional / domain teams   Ability to handle end to end projects on individual basis   Ability to work in a fast-paced and agile development environment   Solve complex analytic challenges using analytic algorithms and AI   Basic Qualifications    Education: MCA/B.E./M.Sc./M.E./M. Tech.   Experience: 3-7 years extensive Hands on in Python   Experience – Working alongside team of Data Scientists, Data Engineers, DevOps Engineers   Knowledge & Skills    Very strong @ Python   Interaction with SQL as well as No SQL Databases   Creation of Web Services / APIs in Python   Familiarity with machine learning techniques                   Outlier detection       Time series analysis       Natural Language Processing (NLP)       Decision trees       Neural networks       Supervised learning       Recommendation engines       Reinforcement learning               Extensive Experience working with Pandas, sci-kit learn, NumPy, Keras on top of TensorFlow, etc.   At least 1 year of implementing and delivering projects using CI/CD rigor and tools such as git, Jenkins, docker, Kubernetes, Kubeflow Pipelines, etc.   DevOps experience and mindset are a big plus.   Minimum of 1-year experience in building microservices and Web API (REST/Web Services)   Experience in Files Processing – XML, CSV, Excel, Jason, etc. Formats   Knowledge of Structured and Non-Structured Data processing   Knowledge of Distributed Big Data Processing   Some experience using Google-OR tools would be an added advantage   Required Competencies    Customer Focus   Good verbal & written English communication   Ability to work with globally diverse teams.   Readiness to work in flexible work timings.   Abstract & Analytical Thinking.   An interpersonal savvy. A very good team player   Nimble learning. Willingness to explore and adapt",,"Pune, Maharashtra",3.8,2888.0,2 days ago,https://in.indeed.com/applystart?jk=1336f2ba99b7aa51&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKnxK4cTM19-tYVelnF_xAzgkN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=8f8b81ba5fb5f213&assa=5234,https://www.indeed.co.in/rc/clk?jk=1336f2ba99b7aa51&fccid=c3d73a6fd53e8543&vjs=3,"1336f2ba99b7aa51,Emerson,Data Science Engineer,Responsibilities    Development of Data Analysis, Data Processing engines using Python   Development of REST API using Python   Development & Deployment of applications on AWS/Azure   Create / Implement Statistical Models, Neural Network Based Models for Supervised, Unsupervised Machine Learning. (Prediction, Classification, Clustering)   Ability to do POCs on new tech stack and to integrate the same in the applications on functional level   Ability to understand the business requirements, system architecture and process guidelines   Ability to code for multiple projects at a time   Ability to code for complex requirements under tight timelines   Ability to work with cross functional / domain teams   Ability to handle end to end projects on individual basis   Ability to work in a fast-paced and agile development environment   Solve complex analytic challenges using analytic algorithms and AI   Basic Qualifications    Education: MCA/B.E./M.Sc./M.E./M. Tech.   Experience: 3-7 years extensive Hands on in Python   Experience – Working alongside team of Data Scientists, Data Engineers, DevOps Engineers   Knowledge & Skills    Very strong @ Python   Interaction with SQL as well as No SQL Databases   Creation of Web Services / APIs in Python   Familiarity with machine learning techniques                   Outlier detection       Time series analysis       Natural Language Processing (NLP)       Decision trees       Neural networks       Supervised learning       Recommendation engines       Reinforcement learning               Extensive Experience working with Pandas, sci-kit learn, NumPy, Keras on top of TensorFlow, etc.   At least 1 year of implementing and delivering projects using CI/CD rigor and tools such as git, Jenkins, docker, Kubernetes, Kubeflow Pipelines, etc.   DevOps experience and mindset are a big plus.   Minimum of 1-year experience in building microservices and Web API (REST/Web Services)   Experience in Files Processing – XML, CSV, Excel, Jason, etc. Formats   Knowledge of Structured and Non-Structured Data processing   Knowledge of Distributed Big Data Processing   Some experience using Google-OR tools would be an added advantage   Required Competencies    Customer Focus   Good verbal & written English communication   Ability to work with globally diverse teams.   Readiness to work in flexible work timings.   Abstract & Analytical Thinking.   An interpersonal savvy. A very good team player   Nimble learning. Willingness to explore and adapt,Pune, Maharashtra,3.8,2888.0,2 days ago,https://in.indeed.com/applystart?jk=1336f2ba99b7aa51&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKnxK4cTM19-tYVelnF_xAzgkN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=8f8b81ba5fb5f213&assa=5234,https://www.indeed.co.in/rc/clk?jk=1336f2ba99b7aa51&fccid=c3d73a6fd53e8543&vjs=3,1336f2ba99b7aa51,Emerson,Data Science Engineer,
 Responsibilities 
 
  Development of Data Analysis, Data Processing engines using Python 
  Development of REST API using Python 
  Development & Deployment of applications on AWS/Azure 
  Create / Implement Statistical Models, Neural Network Based Models for Supervised, Unsupervised Machine Learning. (Prediction, Classification, Clustering) 
  Ability to do POCs on new tech stack and to integrate the same in the applications on functional level 
  Ability to understand the business requirements, system architecture and process guidelines 
  Ability to code for multiple projects at a time 
  Ability to code for complex requirements under tight timelines 
  Ability to work with cross functional / domain teams 
  Ability to handle end to end projects on individual basis 
  Ability to work in a fast-paced and agile development environment 
  Solve complex analytic challenges using analytic algorithms and AI 
 
 Basic Qualifications 
 
  Education: MCA/B.E./M.Sc./M.E./M. Tech. 
  Experience: 3-7 years extensive Hands on in Python 
  Experience – Working alongside team of Data Scientists, Data Engineers, DevOps Engineers 
 
 Knowledge & Skills 
 
  Very strong @ Python 
  Interaction with SQL as well as No SQL Databases 
  Creation of Web Services / APIs in Python 
  Familiarity with machine learning techniques 
   
    
     
      Outlier detection 
      Time series analysis 
      Natural Language Processing (NLP) 
      Decision trees 
      Neural networks 
      Supervised learning 
      Recommendation engines 
      Reinforcement learning 
     
    
   
  Extensive Experience working with Pandas, sci-kit learn, NumPy, Keras on top of TensorFlow, etc. 
  At least 1 year of implementing and delivering projects using CI/CD rigor and tools such as git, Jenkins, docker, Kubernetes, Kubeflow Pipelines, etc. 
  DevOps experience and mindset are a big plus. 
  Minimum of 1-year experience in building microservices and Web API (REST/Web Services) 
  Experience in Files Processing – XML, CSV, Excel, Jason, etc. Formats 
  Knowledge of Structured and Non-Structured Data processing 
  Knowledge of Distributed Big Data Processing 
  Some experience using Google-OR tools would be an added advantage 
 
 Required Competencies 
 
  Customer Focus 
  Good verbal & written English communication 
  Ability to work with globally diverse teams. 
  Readiness to work in flexible work timings. 
  Abstract & Analytical Thinking. 
  An interpersonal savvy. A very good team player 
  Nimble learning. Willingness to explore and adapt
 


,Pune, Maharashtra,3.8,2888.0,2 days ago,https://in.indeed.com/applystart?jk=1336f2ba99b7aa51&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKnxK4cTM19-tYVelnF_xAzgkN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=8f8b81ba5fb5f213&assa=5234,https://www.indeed.co.in/rc/clk?jk=1336f2ba99b7aa51&fccid=c3d73a6fd53e8543&vjs=3,33",33,Data Science Engineer,0.037675575656643666,0.03852579415364928,0.08152430566164437,0.15772567547193733
d6a9445dca6529ca,Revolo InfoTech,Machine Learning Engineer,"We are seeking a highly skilled ML Ops Engineer to join our team. In this role, you will be responsible for designing, implementing, and maintaining our ML pipelines, and providing operational support for the production machine learning models. You will work closely with Data Scientists, Machine Learning Engineers, and DevOps teams to ensure the successful deployment and monitoring of ML models.Responsibilities: Develop and implement scalable and efficient machine learning pipelines Design and implement production-level machine learning systems in collaboration with data scientists and machine learning engineers Monitor and troubleshoot production systems to ensure their reliability and availability Design and implement monitoring solutions for machine learning models Build, deploy, and manage production machine learning models using containerization and orchestration tools like Docker and Kubernetes Work collaboratively with development and DevOps teams to integrate machine learning pipelines into CI/CD processes Develop and maintain documentation for ML Ops processes and procedures Identify and implement new tools and technologies to improve the efficiency and effectiveness of ML Ops processesRequirements: Bachelor's or Master's degree in Computer Science or a related field Strong experience in machine learning operations, including pipeline design, model training, model testing, and model deployment Proficient in containerization and orchestration tools like Docker and Kubernetes Expertise in programming languages such as Python, Java, or C++ Knowledge of software development methodologies, including Agile and DevOps Experience with big data technologies, including Hadoop, Spark, and Kafka Experience with cloud computing platforms like AWS, Azure, or GCP Excellent problem-solving and analytical skills Strong communication and interpersonal skillsPreferred: Experience with MLOps tools such as MLflow, Kubeflow, and AWS SageMaker Experience with configuration management tools such as Ansible, Chef, or Puppet Familiarity with data warehousing and SQL Experience with version control systems such as GitJob Types: Full-time, Regular / PermanentSalary: ₹1,500,000.00 - ₹2,400,000.00 per yearBenefits: Flexible schedule Health insurance Paid time offSchedule: Day shiftSupplemental pay types: Yearly bonusAbility to commute/relocate: Mumbai Suburban, Maharashtra: Reliably commute or planning to relocate before starting work (Required)Experience: Kubeflow: 2 years (Preferred) Python: 2 years (Required) Kubernetes: 1 year (Preferred) Hadoop: 1 year (Preferred) CI/CD processes: 1 year (Preferred) AWS: 2 years (Required) Machine learning: 2 years (Required)Speak with the employer+91-XXXXXXXXXX","₹15,00,000 - ₹24,00,000 a year","Mumbai, Maharashtra",,,2 days ago,,https://www.indeed.co.in/company/Revolo-Infotech/jobs/Machine-Learning-Engineer-d6a9445dca6529ca?fccid=3f0dcf4317f40ce9&vjs=3,"d6a9445dca6529ca,Revolo InfoTech,Machine Learning Engineer,We are seeking a highly skilled ML Ops Engineer to join our team. In this role, you will be responsible for designing, implementing, and maintaining our ML pipelines, and providing operational support for the production machine learning models. You will work closely with Data Scientists, Machine Learning Engineers, and DevOps teams to ensure the successful deployment and monitoring of ML models.Responsibilities: Develop and implement scalable and efficient machine learning pipelines Design and implement production-level machine learning systems in collaboration with data scientists and machine learning engineers Monitor and troubleshoot production systems to ensure their reliability and availability Design and implement monitoring solutions for machine learning models Build, deploy, and manage production machine learning models using containerization and orchestration tools like Docker and Kubernetes Work collaboratively with development and DevOps teams to integrate machine learning pipelines into CI/CD processes Develop and maintain documentation for ML Ops processes and procedures Identify and implement new tools and technologies to improve the efficiency and effectiveness of ML Ops processesRequirements: Bachelor's or Master's degree in Computer Science or a related field Strong experience in machine learning operations, including pipeline design, model training, model testing, and model deployment Proficient in containerization and orchestration tools like Docker and Kubernetes Expertise in programming languages such as Python, Java, or C++ Knowledge of software development methodologies, including Agile and DevOps Experience with big data technologies, including Hadoop, Spark, and Kafka Experience with cloud computing platforms like AWS, Azure, or GCP Excellent problem-solving and analytical skills Strong communication and interpersonal skillsPreferred: Experience with MLOps tools such as MLflow, Kubeflow, and AWS SageMaker Experience with configuration management tools such as Ansible, Chef, or Puppet Familiarity with data warehousing and SQL Experience with version control systems such as GitJob Types: Full-time, Regular / PermanentSalary: ₹1,500,000.00 - ₹2,400,000.00 per yearBenefits: Flexible schedule Health insurance Paid time offSchedule: Day shiftSupplemental pay types: Yearly bonusAbility to commute/relocate: Mumbai Suburban, Maharashtra: Reliably commute or planning to relocate before starting work (Required)Experience: Kubeflow: 2 years (Preferred) Python: 2 years (Required) Kubernetes: 1 year (Preferred) Hadoop: 1 year (Preferred) CI/CD processes: 1 year (Preferred) AWS: 2 years (Required) Machine learning: 2 years (Required)Speak with the employer+91-XXXXXXXXXX,₹15,00,000 - ₹24,00,000 a year,Mumbai, Maharashtra,2 days ago,https://www.indeed.co.in/company/Revolo-Infotech/jobs/Machine-Learning-Engineer-d6a9445dca6529ca?fccid=3f0dcf4317f40ce9&vjs=3,d6a9445dca6529ca,Revolo InfoTech,Machine Learning Engineer,We are seeking a highly skilled ML Ops Engineer to join our team. In this role, you will be responsible for designing, implementing, and maintaining our ML pipelines, and providing operational support for the production machine learning models. You will work closely with Data Scientists, Machine Learning Engineers, and DevOps teams to ensure the successful deployment and monitoring of ML models.
Responsibilities:

 Develop and implement scalable and efficient machine learning pipelines
 Design and implement production-level machine learning systems in collaboration with data scientists and machine learning engineers
 Monitor and troubleshoot production systems to ensure their reliability and availability
 Design and implement monitoring solutions for machine learning models
 Build, deploy, and manage production machine learning models using containerization and orchestration tools like Docker and Kubernetes
 Work collaboratively with development and DevOps teams to integrate machine learning pipelines into CI/CD processes
 Develop and maintain documentation for ML Ops processes and procedures
 Identify and implement new tools and technologies to improve the efficiency and effectiveness of ML Ops processes

Requirements:

 Bachelor's or Master's degree in Computer Science or a related field
 Strong experience in machine learning operations, including pipeline design, model training, model testing, and model deployment
 Proficient in containerization and orchestration tools like Docker and Kubernetes
 Expertise in programming languages such as Python, Java, or C++
 Knowledge of software development methodologies, including Agile and DevOps
 Experience with big data technologies, including Hadoop, Spark, and Kafka
 Experience with cloud computing platforms like AWS, Azure, or GCP
 Excellent problem-solving and analytical skills
 Strong communication and interpersonal skills

Preferred:

 Experience with MLOps tools such as MLflow, Kubeflow, and AWS SageMaker
 Experience with configuration management tools such as Ansible, Chef, or Puppet
 Familiarity with data warehousing and SQL
 Experience with version control systems such as Git

Job Types: Full-time, Regular / Permanent
Salary: ₹1,500,000.00 - ₹2,400,000.00 per year
Benefits:

 Flexible schedule
 Health insurance
 Paid time off

Schedule:

 Day shift

Supplemental pay types:

 Yearly bonus

Ability to commute/relocate:

 Mumbai Suburban, Maharashtra: Reliably commute or planning to relocate before starting work (Required)

Experience:

 Kubeflow: 2 years (Preferred)
 Python: 2 years (Required)
 Kubernetes: 1 year (Preferred)
 Hadoop: 1 year (Preferred)
 CI/CD processes: 1 year (Preferred)
 AWS: 2 years (Required)
 Machine learning: 2 years (Required)

Speak with the employer+91-XXXXXXXXXX,₹15,00,000 - ₹24,00,000 a year,Mumbai, Maharashtra,2 days ago,https://www.indeed.co.in/company/Revolo-Infotech/jobs/Machine-Learning-Engineer-d6a9445dca6529ca?fccid=3f0dcf4317f40ce9&vjs=3,54",54,Machine Learning Engineer,0.2140472004561822,0.21599606154715514,0.12036040204608052,0.5504036640494179
8099c00f755726f3,Token Metrics,Data Scientist (India Remote),"Token Metrics is searching for a highly capable machine learning engineer to optimize our machine learning systems. You will be evaluating existing machine learning (ML) processes, performing statistical analysis to resolve data set problems, and enhancing the accuracy of our AI software's predictive automation capabilities.      As a machine learning engineer, you should demonstrate solid data science knowledge and experience.      A first-class machine learning engineer will be someone whose expertise translates into the enhanced performance of predictive models.   Responsibilities    Consulting with the manager to determine and refine machine learning objectives.   Designing machine learning systems and self-running artificial intelligence (AI) to automate predictive models.   Transforming data science prototypes and applying appropriate ML algorithms and tools.   Ensuring that algorithms generate accurate user recommendations.   Solving complex problems with multi-layered data sets, as well as optimizing existing machine learning libraries and frameworks.   Developing ML algorithms to analyze huge volumes of historical data to make predictions.   Stress testing, performing statistical analysis, and interpreting test results for all market conditions.   Documenting machine learning processes.   Keeping abreast of developments in machine learning.   Requirements    Bachelor's degree in computer science, data science, mathematics, or a related field.   Master’s degree in computational linguistics, data science, data analytics, or similar will be advantageous.   At least two years' experience as a machine learning engineer.   Advanced proficiency with Python, Java, and R code.   Extensive knowledge of ML frameworks, libraries, data structures, data modeling, and software architecture.   In-depth knowledge of mathematics, statistics, and algorithms.   Superb analytical and problem-solving abilities.   Great communication and collaboration skills.   Excellent time management and organizational abilities.     About Token Metrics      Token Metrics helps crypto investors build profitable portfolios using artificial intelligence based crypto indices, rankings, and price predictions.      Token Metrics has a diverse set of customers, from retail investors and traders to crypto fund managers, in more than 50 countries.",,"Bengaluru, Karnataka",,,1 day ago,,https://www.indeed.co.in/rc/clk?jk=8099c00f755726f3&fccid=bdb6ed382ffe4a54&vjs=3,"8099c00f755726f3,Token Metrics,Data Scientist (India Remote),Token Metrics is searching for a highly capable machine learning engineer to optimize our machine learning systems. You will be evaluating existing machine learning (ML) processes, performing statistical analysis to resolve data set problems, and enhancing the accuracy of our AI software's predictive automation capabilities.      As a machine learning engineer, you should demonstrate solid data science knowledge and experience.      A first-class machine learning engineer will be someone whose expertise translates into the enhanced performance of predictive models.   Responsibilities    Consulting with the manager to determine and refine machine learning objectives.   Designing machine learning systems and self-running artificial intelligence (AI) to automate predictive models.   Transforming data science prototypes and applying appropriate ML algorithms and tools.   Ensuring that algorithms generate accurate user recommendations.   Solving complex problems with multi-layered data sets, as well as optimizing existing machine learning libraries and frameworks.   Developing ML algorithms to analyze huge volumes of historical data to make predictions.   Stress testing, performing statistical analysis, and interpreting test results for all market conditions.   Documenting machine learning processes.   Keeping abreast of developments in machine learning.   Requirements    Bachelor's degree in computer science, data science, mathematics, or a related field.   Master’s degree in computational linguistics, data science, data analytics, or similar will be advantageous.   At least two years' experience as a machine learning engineer.   Advanced proficiency with Python, Java, and R code.   Extensive knowledge of ML frameworks, libraries, data structures, data modeling, and software architecture.   In-depth knowledge of mathematics, statistics, and algorithms.   Superb analytical and problem-solving abilities.   Great communication and collaboration skills.   Excellent time management and organizational abilities.     About Token Metrics      Token Metrics helps crypto investors build profitable portfolios using artificial intelligence based crypto indices, rankings, and price predictions.      Token Metrics has a diverse set of customers, from retail investors and traders to crypto fund managers, in more than 50 countries.,Bengaluru, Karnataka,1 day ago,https://www.indeed.co.in/rc/clk?jk=8099c00f755726f3&fccid=bdb6ed382ffe4a54&vjs=3,8099c00f755726f3,Token Metrics,Data Scientist (India Remote),
 
  Token Metrics is searching for a highly capable machine learning engineer to optimize our machine learning systems. You will be evaluating existing machine learning (ML) processes, performing statistical analysis to resolve data set problems, and enhancing the accuracy of our AI software's predictive automation capabilities.
 
 
 
   As a machine learning engineer, you should demonstrate solid data science knowledge and experience.
 
 
 
   A first-class machine learning engineer will be someone whose expertise translates into the enhanced performance of predictive models.
 
  Responsibilities
 
   Consulting with the manager to determine and refine machine learning objectives.
   Designing machine learning systems and self-running artificial intelligence (AI) to automate predictive models.
   Transforming data science prototypes and applying appropriate ML algorithms and tools.
   Ensuring that algorithms generate accurate user recommendations.
   Solving complex problems with multi-layered data sets, as well as optimizing existing machine learning libraries and frameworks.
   Developing ML algorithms to analyze huge volumes of historical data to make predictions.
   Stress testing, performing statistical analysis, and interpreting test results for all market conditions.
   Documenting machine learning processes.
   Keeping abreast of developments in machine learning.
 
  Requirements
 
   Bachelor's degree in computer science, data science, mathematics, or a related field.
   Master’s degree in computational linguistics, data science, data analytics, or similar will be advantageous.
   At least two years' experience as a machine learning engineer.
   Advanced proficiency with Python, Java, and R code.
   Extensive knowledge of ML frameworks, libraries, data structures, data modeling, and software architecture.
   In-depth knowledge of mathematics, statistics, and algorithms.
   Superb analytical and problem-solving abilities.
   Great communication and collaboration skills.
   Excellent time management and organizational abilities.
 
 
   About Token Metrics
 
 
 
   Token Metrics helps crypto investors build profitable portfolios using artificial intelligence based crypto indices, rankings, and price predictions.
 
 
 
   Token Metrics has a diverse set of customers, from retail investors and traders to crypto fund managers, in more than 50 countries.
 
,Bengaluru, Karnataka,1 day ago,https://www.indeed.co.in/rc/clk?jk=8099c00f755726f3&fccid=bdb6ed382ffe4a54&vjs=3,74",74,Data Scientist (India Remote),0.1333407606701845,0.1353762000328199,0.3206172059791402,0.5893341666821446
23291deee438b2dc,Analog and Digital Labs India Pvt,Machine Learning Developer,"Greetings From Analog & Digital Labs India Pvt Ltd!!Machine Learning DeveloperAbout Us:Analog & Digital Labs (A&D), Established in 2009 is a Research & Development company headquartered in Coimbatore, committed towards innovation and revolutionising Traffic intelligence, IoT based solutions, Artificial Intelligence, video surveillance, and security solutions in India. It is a 70 member team, with our offices in Coimbatore, Chennai, Cochin and Ahmadabad.We work on tenders, government orders at various districts in TamilNadu, Andhra Pradesh, Telangana, Kerala & Ahmadabad and have proved to be successful in all holding a commendable record.Job DescriptionWe are looking for an expert in machine learning to help us extract value from our data. The ideal candidate will be who's passionate about artificial intelligence and stay up-to-date with the latest developments in the field.Responsibilities Understanding business objectives and developing models that help to achieve them, along with metrics to track their progress Analyzing the ML algorithms that could be used to solve a given problem and ranking them by their success probability Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world Supervising the data acquisition process if more data is needed Defining validation strategies Defining the pre-processing or feature engineering to be done on a given dataset Defining data augmentation pipelines Training models and tuning their hyperparameters Analyzing the errors of the model and designing strategies to overcome them Deploying models to productionSkills Proficiency with a deep learning framework such as TensorFlow, PyTorch or Keras Should be strong in data structures and algorithms. Proficiency with Python and basic libraries for machine learning such as scikit-learn and pandas Expertise in visualizing and manipulating big datasets Proficiency with Open CV Familiarity with Linux Ability to select hardware to run an ML model with the required latency Very Good Analytical SkillsEducational Qualification : Any Bachelors DegreeExperience: 1- 3 yearsEducational Qualification: Any DegreeLocation: CoimbatoreImmediate Joiners PreferredNotice Period: 30 daysInterested Candidates please contact : +91-XXXXXXXXXXJob Type: Full-timeSalary: ₹300,000.00 - ₹500,000.00 per yearBenefits: Provident FundSchedule: Flexible shiftCOVID-19 considerations:Follow Covid ProtocolApplication Question(s): Very Good Analytical SkillsEducation: Bachelor's (Required)Experience: Machine learning Developer: 1 year (Required) TensorFlow, PyTorch or Keras: 1 year (Required)Speak with the employer+91 +91-XXXXXXXXXX","₹3,00,000 - ₹5,00,000 a year","Coimbatore, Tamil Nadu",,,3 days ago,,https://www.indeed.co.in/company/Analog-and-Digital-Labs-India-Pvt/jobs/Machine-Learning-Developer-23291deee438b2dc?fccid=0aa2203b0bc05dd8&vjs=3,"23291deee438b2dc,Analog and Digital Labs India Pvt,Machine Learning Developer,Greetings From Analog & Digital Labs India Pvt Ltd!!Machine Learning DeveloperAbout Us:Analog & Digital Labs (A&D), Established in 2009 is a Research & Development company headquartered in Coimbatore, committed towards innovation and revolutionising Traffic intelligence, IoT based solutions, Artificial Intelligence, video surveillance, and security solutions in India. It is a 70 member team, with our offices in Coimbatore, Chennai, Cochin and Ahmadabad.We work on tenders, government orders at various districts in TamilNadu, Andhra Pradesh, Telangana, Kerala & Ahmadabad and have proved to be successful in all holding a commendable record.Job DescriptionWe are looking for an expert in machine learning to help us extract value from our data. The ideal candidate will be who's passionate about artificial intelligence and stay up-to-date with the latest developments in the field.Responsibilities Understanding business objectives and developing models that help to achieve them, along with metrics to track their progress Analyzing the ML algorithms that could be used to solve a given problem and ranking them by their success probability Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world Supervising the data acquisition process if more data is needed Defining validation strategies Defining the pre-processing or feature engineering to be done on a given dataset Defining data augmentation pipelines Training models and tuning their hyperparameters Analyzing the errors of the model and designing strategies to overcome them Deploying models to productionSkills Proficiency with a deep learning framework such as TensorFlow, PyTorch or Keras Should be strong in data structures and algorithms. Proficiency with Python and basic libraries for machine learning such as scikit-learn and pandas Expertise in visualizing and manipulating big datasets Proficiency with Open CV Familiarity with Linux Ability to select hardware to run an ML model with the required latency Very Good Analytical SkillsEducational Qualification : Any Bachelors DegreeExperience: 1- 3 yearsEducational Qualification: Any DegreeLocation: CoimbatoreImmediate Joiners PreferredNotice Period: 30 daysInterested Candidates please contact : +91-XXXXXXXXXXJob Type: Full-timeSalary: ₹300,000.00 - ₹500,000.00 per yearBenefits: Provident FundSchedule: Flexible shiftCOVID-19 considerations:Follow Covid ProtocolApplication Question(s): Very Good Analytical SkillsEducation: Bachelor's (Required)Experience: Machine learning Developer: 1 year (Required) TensorFlow, PyTorch or Keras: 1 year (Required)Speak with the employer+91 +91-XXXXXXXXXX,₹3,00,000 - ₹5,00,000 a year,Coimbatore, Tamil Nadu,3 days ago,https://www.indeed.co.in/company/Analog-and-Digital-Labs-India-Pvt/jobs/Machine-Learning-Developer-23291deee438b2dc?fccid=0aa2203b0bc05dd8&vjs=3,23291deee438b2dc,Analog and Digital Labs India Pvt,Machine Learning Developer,Greetings From Analog & Digital Labs India Pvt Ltd!!
Machine Learning Developer
About Us:
Analog & Digital Labs (A&D), Established in 2009 is a Research & Development company headquartered in Coimbatore, committed towards innovation and revolutionising Traffic intelligence, IoT based solutions, Artificial Intelligence, video surveillance, and security solutions in India. It is a 70 member team, with our offices in Coimbatore, Chennai, Cochin and Ahmadabad.
We work on tenders, government orders at various districts in TamilNadu, Andhra Pradesh, Telangana, Kerala & Ahmadabad and have proved to be successful in all holding a commendable record.
Job Description
We are looking for an expert in machine learning to help us extract value from our data. The ideal candidate will be who's passionate about artificial intelligence and stay up-to-date with the latest developments in the field.
Responsibilities

 Understanding business objectives and developing models that help to achieve them, along with metrics to track their progress
 Analyzing the ML algorithms that could be used to solve a given problem and ranking them by their success probability
 Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world
 Supervising the data acquisition process if more data is needed
 Defining validation strategies
 Defining the pre-processing or feature engineering to be done on a given dataset
 Defining data augmentation pipelines
 Training models and tuning their hyperparameters
 Analyzing the errors of the model and designing strategies to overcome them
 Deploying models to production

Skills

 Proficiency with a deep learning framework such as TensorFlow, PyTorch or Keras
 Should be strong in data structures and algorithms.
 Proficiency with Python and basic libraries for machine learning such as scikit-learn and pandas
 Expertise in visualizing and manipulating big datasets
 Proficiency with Open CV
 Familiarity with Linux
 Ability to select hardware to run an ML model with the required latency
 Very Good Analytical Skills

Educational Qualification : Any Bachelors Degree
Experience: 1- 3 years
Educational Qualification: Any Degree
Location: Coimbatore
Immediate Joiners Preferred
Notice Period: 30 days
Interested Candidates please contact : +91-XXXXXXXXXX
Job Type: Full-time
Salary: ₹300,000.00 - ₹500,000.00 per year
Benefits:

 Provident Fund

Schedule:

 Flexible shift

COVID-19 considerations:Follow Covid Protocol
Application Question(s):

 Very Good Analytical Skills

Education:

 Bachelor's (Required)

Experience:

 Machine learning Developer: 1 year (Required)
 TensorFlow, PyTorch or Keras: 1 year (Required)

Speak with the employer+91 +91-XXXXXXXXXX,₹3,00,000 - ₹5,00,000 a year,Coimbatore, Tamil Nadu,3 days ago,https://www.indeed.co.in/company/Analog-and-Digital-Labs-India-Pvt/jobs/Machine-Learning-Developer-23291deee438b2dc?fccid=0aa2203b0bc05dd8&vjs=3,78",78,Machine Learning Developer,0.029908054115691602,0.03060071600246313,0.06269388046715078,0.12320265058530552
